customer_id,customer_name,email,city,state,signup_date,customer_segment
C108117,Manoj Kumar,,CHENNAI,Delhi,2022-11-08,Regular
C108118,Karthik Devi,user8118@mail.com,CHENNAI,Maharashtra,2021-08-14,New
C108119,Vijay Nair,user8119@mail.com,Mumbai,Rajasthan,2024-08-22,New
C108120,Sathish Pillai,user8120@mail.com,Lucknow,Gujarat,2022-07-06,VIP
C108121,Vijay Pillai,user8121@mail.com,CHENNAI,Delhi,2024-05-08,New
C108122,Deepa Devi,user8122@mail.com,Chennai,Rajasthan,2021-04-15,Premium
C108123,Vijay Kumar,user8123@mail.com,Hyderabad,Delhi,2024-09-01,New
C108124,Deepa Gupta,user8124@mail.com,Kolkata,West Bengal,2022-03-03,Premium
C108125,Nithya Sharma,user8125@mail.com,Jaipur,Karnataka,2022-03-24,VIP
C108126,Priya Nair,user8126@mail.com,Mumbai,Uttar Pradesh,2022-04-22,New
C108127,Deepa Reddy,user8127@mail.com,Hyderabad,Maharashtra,2021-07-18,Premium
C108128,Ganesh Raj,user8128@mail.com,Jaipur,West Bengal,2022-05-22,Premium
C108129,Suresh Prakash,,delhi,West Bengal,2024-03-11,New
C108130,Priya Iyer,user8130@mail.com,Ahmedabad,Telangana,2022-02-04,Premium
C108131,Divya Kumar,user8131@mail.com,Lucknow,Gujarat,2023-02-20,Regular
C108132,Karthik Murthy,user8132@mail.com,Jaipur,Telangana,2021-03-14,New
C108133,Priya Pillai,user8133@mail.com,Kolkata,Maharashtra,2022-12-30,Regular
C108134,Vijay Prakash,user8134@mail.com,Chennai,West Bengal,2024-11-29,VIP
C108135,Priya Rao,user8135@mail.com,Jaipur,Rajasthan,2023-08-28,Premium
C108136,Deepa Devi,user8136@mail.com,Jaipur,Telangana,2021-10-31,Premium
C108137,Divya Gupta,user8137@mail.com,Jaipur,Karnataka,2021-04-18,New
C108138,Divya Kumar,user8138@mail.com,Ahmedabad,Tamil Nadu,2024-10-23,Premium
C108139,Priya Iyer,user8139@mail.com,Pune,Maharashtra,2023-07-12,New
C108140,Vijay Murthy,user8140@mail.com,Delhi,West Bengal,2022-02-17,VIP
C108141,Deepa Devi,user8141@mail.com,Mumbai,West Bengal,2021-07-01,Regular
C108142,Kavya Devi,user8142@mail.com,Pune,Gujarat,2021-05-26,Regular
C108143,Vijay Pillai,,Lucknow,Karnataka,2023-01-10,Premium
C108144,Lakshmi Devi,user8144@mail.com,Lucknow,Karnataka,2024-10-08,New
C108145,Suresh Kumar,user8145@mail.com,chennai,Uttar Pradesh,2023-04-26,Premium
C108146,Ganesh Devi,user8146@mail.com,Mumbai,West Bengal,2023-09-30,New
C108147,Anitha Reddy,user8147@mail.com,Kolkata,Telangana,2023-04-25,Regular
C108148,Ramesh Pillai,user8148@mail.com,Chennai,Telangana,2024-11-01,New
C108149,Arun Prakash,user8149@mail.com,Hyderabad,West Bengal,2021-12-25,New
C108150,Karthik Sharma,user8150@mail.com,delhi,Telangana,2022-05-03,New
C108151,Vijay Nair,user8151@mail.com,Hyderabad,Tamil Nadu,2023-10-27,VIP
C108152,Priya Raj,user8152@mail.com,Kolkata,Maharashtra,2023-05-26,New
C108153,Kavya Reddy,user8153@mail.com,Hyderabad,Delhi,2023-01-06,Regular
C108154,Kavya Devi,user8154@mail.com,Mumbai,Delhi,2023-12-26,New
C108155,Sathish Sharma,user8155@mail.com,Kolkata,Delhi,2021-09-29,Regular
C108156,Anitha Prakash,user8156@mail.com,Pune,Maharashtra,2023-04-10,Regular
C108157,Kavya Murthy,user8157@mail.com,CHENNAI,Uttar Pradesh,2022-04-25,Premium
C108158,Priya Kumar,user8158@mail.com,chennai,Uttar Pradesh,2021-02-23,Regular
C108159,Kavya Gupta,user8159@mail.com,Mumbai,West Bengal,2021-07-17,Premium
C108160,Meena Reddy,user8160@mail.com,chennai,Uttar Pradesh,2024-12-20,Premium
C108161,Manoj Nair,user8161@mail.com,Bangalore,Maharashtra,2023-02-11,Regular
C108162,Ramesh Devi,user8162@mail.com,Lucknow,Karnataka,2021-06-08,Regular
C108163,Priya Raj,user8163@mail.com,Ahmedabad,Maharashtra,2023-10-29,VIP
C108164,Deepa Rao,user8164@mail.com,Hyderabad,Delhi,2021-04-26,Premium
C108165,Sathish Nair,user8165@mail.com,CHENNAI,Tamil Nadu,2022-01-22,New
C108166,Suresh Rao,user8166@mail.com,CHENNAI,Telangana,2021-03-12,VIP
C108167,Manoj Sharma,user8167@mail.com,Bangalore,Karnataka,2024-10-07,Regular
C108168,Manoj Kumar,user8168@mail.com,Coimbatore,Tamil Nadu,2022-03-17,Regular
C108169,Vijay Devi,user8169@mail.com,,Uttar Pradesh,2023-12-09,VIP
C108170,Nithya Reddy,user8170@mail.com,Hyderabad,Uttar Pradesh,2023-06-16,New
C108171,Ganesh Iyer,user8171@mail.com,Chennai,Karnataka,2024-04-04,New
C108172,Arun Nair,user8172@mail.com,Pune,Tamil Nadu,2022-07-17,Regular
C108173,Manoj Nair,user8173@mail.com,Jaipur,Delhi,2021-11-19,Premium
C108174,Ramesh Iyer,user8174@mail.com,Pune,Delhi,2023-03-26,New
C108175,Suresh Rao,user8175@mail.com,Mumbai,Delhi,2022-03-09,Premium
C108176,Karthik Sharma,user8176@mail.com,Kolkata,Tamil Nadu,2024-10-13,Premium
C108177,Manoj Prakash,user8177@mail.com,chennai,Delhi,2022-08-02,VIP
C108178,Manoj Devi,user8178@mail.com,delhi,West Bengal,2021-01-16,Premium
C108179,Ramesh Iyer,user8179@mail.com,chennai,Maharashtra,2022-12-27,Regular
C108180,Lakshmi Reddy,user8180@mail.com,Pune,Rajasthan,2022-08-27,VIP
C108181,Vijay Devi,user8181@mail.com,Mumbai,Gujarat,2023-10-07,VIP
C108182,Meena Devi,user8182@mail.com,chennai,Gujarat,2023-01-03,Regular
C108183,Manoj Sharma,user8183@mail.com,Kolkata,Rajasthan,2023-02-02,VIP
C108184,Nithya Kumar,user8184@mail.com,Lucknow,Tamil Nadu,2021-05-29,Premium
C108185,Kavya Gupta,user8185@mail.com,Hyderabad,Gujarat,2022-11-13,Regular
C108186,Karthik Nair,user8186@mail.com,Delhi,Uttar Pradesh,2024-09-18,Regular
C108187,Arun Reddy,user8187@mail.com,Delhi,Karnataka,2023-04-04,New
C108188,Lakshmi Iyer,user8188@mail.com,Ahmedabad,Uttar Pradesh,2024-06-27,Regular
C108189,Manoj Kumar,user8189@mail.com,Pune,Delhi,2023-12-02,Regular
C108190,Nithya Reddy,user8190@mail.com,Hyderabad,Uttar Pradesh,2022-04-06,Regular
C108191,Sathish Reddy,user8191@mail.com,,Delhi,2021-11-17,Regular
C108192,Karthik Reddy,user8192@mail.com,Jaipur,Gujarat,2022-01-19,New
C108193,Vijay Iyer,user8193@mail.com,Jaipur,Gujarat,2024-06-01,Regular
C108194,Kavya Murthy,user8194@mail.com,Jaipur,Rajasthan,2024-03-30,New
C108195,Lakshmi Murthy,user8195@mail.com,Mumbai,West Bengal,2021-05-28,VIP
C108196,Nithya Prakash,,Hyderabad,Tamil Nadu,2024-12-09,VIP
C108197,Anitha Devi,user8197@mail.com,Chennai,Tamil Nadu,2024-01-27,New
C108198,Ramesh Kumar,user8198@mail.com,Mumbai,Tamil Nadu,2021-05-18,VIP
C108199,Manoj Iyer,user8199@mail.com,Kolkata,Rajasthan,2021-11-30,New
C108200,Divya Devi,user8200@mail.com,Coimbatore,Rajasthan,2023-11-05,Regular
C108201,Karthik Rao,user8201@mail.com,Delhi,Karnataka,2024-07-10,VIP
C108202,Anitha Raj,user8202@mail.com,Coimbatore,Telangana,2021-01-15,VIP
C108203,Divya Murthy,user8203@mail.com,Kolkata,West Bengal,2024-05-31,Regular
C108204,Karthik Pillai,user8204@mail.com,Ahmedabad,Gujarat,2021-05-20,New
C108205,Vijay Nair,user8205@mail.com,Jaipur,Delhi,2024-02-29,Regular
C108206,Suresh Murthy,user8206@mail.com,Mumbai,Telangana,2021-06-23,New
C108207,Suresh Reddy,user8207@mail.com,Hyderabad,Telangana,2023-08-18,Premium
C108208,Vijay Prakash,user8208@mail.com,chennai,Tamil Nadu,2023-08-21,Regular
C108209,Kavya Reddy,user8209@mail.com,chennai,Maharashtra,2024-11-29,Regular
C108210,Meena Prakash,user8210@mail.com,Mumbai,Delhi,2021-02-28,VIP
C108211,Karthik Devi,user8211@mail.com,Jaipur,Maharashtra,2021-06-14,Premium
C108212,Karthik Sharma,user8212@mail.com,Mumbai,Karnataka,2024-03-24,Premium
C108213,Divya Sharma,,Kolkata,Telangana,2024-11-09,New
C108214,Anitha Murthy,user8214@mail.com,Chennai,Telangana,2023-12-14,Regular
C108215,Nithya Reddy,user8215@mail.com,Coimbatore,Karnataka,2022-01-18,Regular
C108216,Anitha Devi,user8216@mail.com,Delhi,Tamil Nadu,2023-09-26,VIP
C108217,Arun Devi,user8217@mail.com,Pune,Maharashtra,2023-08-07,VIP
C108218,Karthik Raj,user8218@mail.com,Delhi,Delhi,2024-08-16,Premium
C108219,Priya Murthy,user8219@mail.com,Bangalore,Telangana,2021-08-25,Premium
C108220,Anitha Pillai,user8220@mail.com,CHENNAI,Karnataka,2023-07-25,Regular
C108221,Priya Nair,user8221@mail.com,Delhi,West Bengal,2024-04-24,Premium
C108222,Lakshmi Rao,user8222@mail.com,Lucknow,Karnataka,2022-11-20,Premium
C108223,Anitha Prakash,user8223@mail.com,delhi,Gujarat,2023-04-09,Premium
C108224,Anitha Devi,user8224@mail.com,delhi,West Bengal,2023-10-14,VIP
C108225,Arun Iyer,user8225@mail.com,,Gujarat,2023-11-29,Premium
C108226,Anitha Murthy,user8226@mail.com,Chennai,Gujarat,2022-11-06,VIP
C108227,Arun Pillai,user8227@mail.com,Kolkata,Karnataka,2024-07-21,Regular
C108228,Divya Reddy,user8228@mail.com,Lucknow,Rajasthan,2024-02-23,VIP
C108229,Suresh Prakash,user8229@mail.com,Kolkata,Tamil Nadu,2023-06-16,New
C108230,Divya Nair,user8230@mail.com,Chennai,Gujarat,2023-03-24,New
C108231,Suresh Prakash,user8231@mail.com,Chennai,Rajasthan,2023-06-14,Premium
C108232,Kavya Sharma,user8232@mail.com,delhi,Telangana,2021-09-09,New
C108233,Lakshmi Sharma,user8233@mail.com,Mumbai,Gujarat,2021-11-13,VIP
C108234,Vijay Nair,user8234@mail.com,delhi,West Bengal,2021-06-14,New
C108235,Kavya Nair,user8235@mail.com,delhi,West Bengal,2024-12-27,New
C108236,Anitha Rao,user8236@mail.com,Coimbatore,Tamil Nadu,2023-07-12,New
C108237,Priya Rao,user8237@mail.com,Hyderabad,Karnataka,2023-09-30,Premium
C108238,Kavya Prakash,user8238@mail.com,Hyderabad,Maharashtra,2022-08-03,Regular
C108239,Divya Raj,user8239@mail.com,CHENNAI,West Bengal,2022-06-13,Premium
C108240,Manoj Prakash,user8240@mail.com,Lucknow,Uttar Pradesh,2022-09-29,New
C108241,Arun Murthy,user8241@mail.com,Mumbai,Delhi,2021-08-10,Regular
C108242,Sathish Pillai,user8242@mail.com,Delhi,Delhi,2022-12-09,VIP
C108243,Nithya Gupta,user8243@mail.com,Hyderabad,Maharashtra,2023-02-13,New
C108244,Manoj Pillai,user8244@mail.com,Ahmedabad,Maharashtra,2023-01-08,Regular
C108245,Manoj Pillai,user8245@mail.com,chennai,West Bengal,2023-07-11,VIP
C108246,Sathish Gupta,user8246@mail.com,Coimbatore,Telangana,2022-08-09,New
C108247,Lakshmi Sharma,user8247@mail.com,chennai,Rajasthan,2022-03-15,VIP
C108248,Manoj Murthy,user8248@mail.com,Jaipur,Delhi,2023-09-13,Regular
C108249,Deepa Prakash,user8249@mail.com,Hyderabad,Tamil Nadu,2022-11-19,New
C108250,Nithya Prakash,user8250@mail.com,Chennai,Telangana,2024-05-13,VIP
C108251,Divya Devi,user8251@mail.com,Coimbatore,Telangana,2023-12-18,New
C108252,Karthik Sharma,user8252@mail.com,Hyderabad,Telangana,2022-01-12,Regular
C108253,Lakshmi Murthy,user8253@mail.com,Jaipur,Karnataka,2022-08-24,Regular
C108254,Priya Sharma,user8254@mail.com,CHENNAI,Delhi,2023-12-28,Regular
C108255,Deepa Reddy,user8255@mail.com,Pune,Maharashtra,2021-06-02,New
C108256,Manoj Murthy,user8256@mail.com,Coimbatore,Gujarat,2022-03-18,Regular
C108257,Lakshmi Kumar,user8257@mail.com,Ahmedabad,Uttar Pradesh,2021-10-25,Premium
C108258,Ganesh Nair,user8258@mail.com,Mumbai,Telangana,2024-01-09,Premium
C108259,Ramesh Kumar,user8259@mail.com,Hyderabad,Telangana,2021-08-27,VIP
C108260,Ramesh Reddy,user8260@mail.com,delhi,Telangana,2023-11-02,Regular
C108261,Suresh Nair,user8261@mail.com,Chennai,Tamil Nadu,2021-01-29,New
C108262,Suresh Gupta,user8262@mail.com,Jaipur,Delhi,2021-07-14,VIP
C108263,Meena Reddy,user8263@mail.com,CHENNAI,Gujarat,2022-01-06,Premium
C108264,Kavya Prakash,user8264@mail.com,Ahmedabad,West Bengal,2024-06-15,VIP
C108265,Arun Devi,user8265@mail.com,Hyderabad,Telangana,2024-11-06,Premium
C108266,Sathish Murthy,user8266@mail.com,Delhi,Tamil Nadu,2023-01-20,Regular
C108267,Nithya Reddy,user8267@mail.com,Kolkata,Telangana,2022-12-22,VIP
C108268,Sathish Rao,user8268@mail.com,Kolkata,Uttar Pradesh,2023-10-26,Premium
C108269,Sathish Iyer,user8269@mail.com,Pune,Karnataka,2022-07-13,Regular
C108270,Ramesh Nair,user8270@mail.com,Hyderabad,Gujarat,2024-09-29,New
C108271,Suresh Reddy,user8271@mail.com,Jaipur,Tamil Nadu,2022-07-17,VIP
C108272,Divya Devi,user8272@mail.com,CHENNAI,Rajasthan,2022-10-11,VIP
C108273,Suresh Gupta,user8273@mail.com,delhi,Delhi,2023-07-06,VIP
C108274,Priya Murthy,user8274@mail.com,Hyderabad,Delhi,2022-01-23,Regular
C108275,Lakshmi Kumar,user8275@mail.com,Kolkata,Uttar Pradesh,2022-10-28,New
C108276,Lakshmi Nair,user8276@mail.com,Ahmedabad,Uttar Pradesh,2021-12-07,VIP
C108277,Manoj Gupta,user8277@mail.com,delhi,West Bengal,2023-03-11,New
C108278,Deepa Raj,user8278@mail.com,Mumbai,Karnataka,2022-06-24,Premium
C108279,Meena Iyer,user8279@mail.com,Kolkata,Delhi,2021-03-13,New
C108280,Nithya Kumar,user8280@mail.com,chennai,Uttar Pradesh,2023-07-05,New
C108281,Nithya Raj,user8281@mail.com,delhi,Uttar Pradesh,2021-08-10,Regular
C108282,Lakshmi Iyer,user8282@mail.com,Bangalore,Gujarat,2024-11-30,Premium
C108283,Ramesh Murthy,user8283@mail.com,Jaipur,Gujarat,2022-09-16,VIP
C108284,Anitha Kumar,user8284@mail.com,Delhi,Uttar Pradesh,2024-07-08,New
C108285,Priya Prakash,user8285@mail.com,chennai,Uttar Pradesh,2024-03-15,Premium
C108286,Vijay Kumar,user8286@mail.com,delhi,Tamil Nadu,2021-06-21,Regular
C108287,Arun Pillai,user8287@mail.com,Lucknow,Maharashtra,2022-02-09,Regular
C108288,Ramesh Gupta,user8288@mail.com,Jaipur,Tamil Nadu,2021-08-09,VIP
C108289,Lakshmi Kumar,user8289@mail.com,Mumbai,Gujarat,2021-03-27,New
C108290,Sathish Reddy,user8290@mail.com,Mumbai,Telangana,2022-06-27,New
C108291,Ganesh Sharma,user8291@mail.com,Ahmedabad,Delhi,2023-06-03,Premium
C108292,Sathish Iyer,,Chennai,Uttar Pradesh,2023-02-01,VIP
C108293,Ganesh Murthy,user8293@mail.com,Kolkata,Telangana,2021-10-21,VIP
C108294,Lakshmi Kumar,user8294@mail.com,Jaipur,West Bengal,2023-10-18,Premium
C108295,Priya Nair,user8295@mail.com,Chennai,West Bengal,2022-09-30,New
C108296,Nithya Reddy,user8296@mail.com,Bangalore,Karnataka,2021-04-24,Premium
C108297,Divya Gupta,user8297@mail.com,Bangalore,Tamil Nadu,2022-06-22,New
C108298,Karthik Prakash,user8298@mail.com,Bangalore,Telangana,2022-12-30,VIP
C108299,Manoj Iyer,user8299@mail.com,Coimbatore,Delhi,2023-06-04,Regular
C108300,Sathish Rao,user8300@mail.com,Kolkata,Karnataka,2022-05-30,Regular
C108301,Vijay Prakash,user8301@mail.com,Chennai,Gujarat,2022-10-20,New
C108302,Suresh Devi,user8302@mail.com,Coimbatore,Maharashtra,2022-07-28,Premium
C108303,Karthik Sharma,user8303@mail.com,Coimbatore,West Bengal,2022-03-09,VIP
C108304,Manoj Murthy,user8304@mail.com,Ahmedabad,Maharashtra,2021-05-18,Regular
C108305,Manoj Devi,user8305@mail.com,Bangalore,Gujarat,2024-07-21,Regular
C108306,Divya Kumar,user8306@mail.com,Mumbai,Karnataka,2021-12-31,Premium
C108307,Meena Kumar,user8307@mail.com,,Rajasthan,2024-03-23,VIP
C108308,Suresh Devi,user8308@mail.com,Mumbai,Tamil Nadu,2021-04-26,VIP
C108309,Deepa Sharma,user8309@mail.com,chennai,Rajasthan,2022-05-03,New
C108310,Ramesh Reddy,user8310@mail.com,chennai,Delhi,2023-12-18,Premium
C108311,Suresh Reddy,user8311@mail.com,Pune,Rajasthan,2021-12-28,Regular
C108312,Vijay Devi,user8312@mail.com,Jaipur,West Bengal,2023-05-15,VIP
C108313,Arun Raj,user8313@mail.com,chennai,Delhi,2022-10-16,VIP
C108314,Anitha Kumar,user8314@mail.com,Ahmedabad,Tamil Nadu,2021-07-23,Regular
C108315,Vijay Rao,user8315@mail.com,Bangalore,Tamil Nadu,2021-11-10,New
C108316,Nithya Raj,user8316@mail.com,Ahmedabad,Telangana,2024-04-16,VIP
C108317,Kavya Nair,user8317@mail.com,chennai,Tamil Nadu,2022-06-07,Premium
C108318,Anitha Gupta,user8318@mail.com,chennai,Delhi,2023-07-13,VIP
C108319,Nithya Raj,user8319@mail.com,Pune,West Bengal,2022-01-15,New
C108320,Karthik Gupta,user8320@mail.com,delhi,Tamil Nadu,2024-03-19,Premium
C108321,Sathish Iyer,user8321@mail.com,delhi,Rajasthan,2024-04-07,Regular
C108322,Lakshmi Nair,user8322@mail.com,Ahmedabad,Karnataka,2021-09-27,New
C108323,Vijay Sharma,user8323@mail.com,Mumbai,Rajasthan,2023-04-11,New
C108324,Ganesh Gupta,user8324@mail.com,Chennai,Rajasthan,2022-04-04,VIP
C108325,Ganesh Pillai,user8325@mail.com,Pune,Uttar Pradesh,2022-02-04,VIP
C108326,Suresh Gupta,user8326@mail.com,Mumbai,Uttar Pradesh,2023-07-10,VIP
C108327,Vijay Sharma,user8327@mail.com,Kolkata,Maharashtra,2021-03-08,VIP
C108328,Kavya Devi,user8328@mail.com,Mumbai,Tamil Nadu,2024-09-02,Regular
C108329,Arun Reddy,user8329@mail.com,Ahmedabad,West Bengal,2021-03-10,New
C108330,Nithya Murthy,user8330@mail.com,chennai,Uttar Pradesh,2024-05-11,VIP
C108331,Ganesh Pillai,user8331@mail.com,Lucknow,Telangana,2022-12-16,VIP
C108332,Meena Nair,user8332@mail.com,Mumbai,Maharashtra,2021-09-06,Regular
C108333,Manoj Kumar,user8333@mail.com,Delhi,Telangana,2021-05-23,VIP
C108334,Meena Murthy,user8334@mail.com,Coimbatore,Tamil Nadu,2022-03-24,VIP
C108335,Priya Prakash,user8335@mail.com,Chennai,Telangana,2024-10-30,Regular
C108336,Kavya Devi,user8336@mail.com,Mumbai,West Bengal,2024-05-27,Regular
C108337,Kavya Nair,user8337@mail.com,Kolkata,Delhi,2021-06-20,Regular
C108338,Suresh Raj,user8338@mail.com,Kolkata,West Bengal,2024-10-22,Premium
C108339,Lakshmi Reddy,user8339@mail.com,Pune,Uttar Pradesh,2022-01-13,Regular
C108340,Manoj Reddy,user8340@mail.com,chennai,Rajasthan,2021-10-26,Regular
C108341,Ganesh Murthy,user8341@mail.com,Kolkata,Uttar Pradesh,2021-11-16,Premium
C108342,Karthik Devi,user8342@mail.com,Chennai,West Bengal,2023-06-21,New
C108343,Anitha Sharma,user8343@mail.com,Jaipur,Tamil Nadu,2023-06-07,Premium
C108344,Nithya Gupta,user8344@mail.com,Mumbai,West Bengal,2021-07-22,Regular
C108345,Karthik Iyer,user8345@mail.com,Kolkata,Maharashtra,2022-12-21,Regular
C108346,Divya Reddy,user8346@mail.com,Pune,West Bengal,2024-02-07,Regular
C108347,Manoj Reddy,user8347@mail.com,Coimbatore,Rajasthan,2022-06-06,Regular
C108348,Suresh Reddy,user8348@mail.com,Coimbatore,Maharashtra,2021-11-06,Premium
C108349,Nithya Kumar,user8349@mail.com,Mumbai,West Bengal,2022-12-12,New
C108350,Ganesh Iyer,user8350@mail.com,Chennai,Tamil Nadu,2024-11-30,Premium
C108351,Priya Murthy,user8351@mail.com,Bangalore,Uttar Pradesh,2021-06-22,Premium
C108352,Kavya Nair,user8352@mail.com,chennai,Uttar Pradesh,2021-06-28,New
C108353,Nithya Reddy,user8353@mail.com,Jaipur,Rajasthan,2024-01-14,Premium
C108354,Ramesh Reddy,user8354@mail.com,Hyderabad,Rajasthan,2023-08-29,VIP
C108355,Deepa Devi,user8355@mail.com,Pune,Telangana,2024-11-20,New
C108356,Meena Devi,user8356@mail.com,CHENNAI,Maharashtra,2022-08-30,New
C108357,Anitha Iyer,user8357@mail.com,Chennai,Telangana,2022-01-07,VIP
C108358,Anitha Sharma,user8358@mail.com,Chennai,Gujarat,2021-11-19,Regular
C108359,Ganesh Sharma,user8359@mail.com,Delhi,Delhi,2022-05-04,Premium
C108360,Manoj Raj,user8360@mail.com,delhi,Delhi,2021-09-03,Regular
C108361,Priya Raj,user8361@mail.com,Hyderabad,Maharashtra,2024-02-22,VIP
C108362,Karthik Rao,user8362@mail.com,CHENNAI,Karnataka,2022-11-04,Premium
C108363,Arun Prakash,user8363@mail.com,Chennai,Rajasthan,2023-11-05,Premium
C108364,Deepa Nair,user8364@mail.com,Kolkata,Tamil Nadu,2022-03-19,VIP
C108365,Karthik Rao,user8365@mail.com,CHENNAI,Maharashtra,2021-06-29,New
C108366,Suresh Kumar,user8366@mail.com,Jaipur,Gujarat,2024-12-01,New
C108367,Arun Nair,user8367@mail.com,chennai,Uttar Pradesh,2022-03-21,VIP
C108368,Anitha Kumar,user8368@mail.com,,Uttar Pradesh,2021-12-17,VIP
C108369,Suresh Murthy,user8369@mail.com,CHENNAI,West Bengal,2024-06-30,VIP
C108370,Lakshmi Gupta,user8370@mail.com,Lucknow,Tamil Nadu,2023-09-16,Regular
C108371,Lakshmi Gupta,user8371@mail.com,Delhi,West Bengal,2022-12-20,New
C108372,Karthik Kumar,user8372@mail.com,Kolkata,Rajasthan,2023-10-03,VIP
C108373,Anitha Murthy,user8373@mail.com,Ahmedabad,Gujarat,2021-02-23,New
C108374,Ganesh Raj,user8374@mail.com,,Karnataka,2022-02-14,VIP
C108375,Divya Sharma,user8375@mail.com,CHENNAI,Karnataka,2022-08-20,New
C108376,Karthik Kumar,user8376@mail.com,Delhi,Tamil Nadu,2021-02-28,New
C108377,Arun Devi,user8377@mail.com,Bangalore,West Bengal,2024-06-29,New
C108378,Anitha Reddy,user8378@mail.com,,Rajasthan,2023-06-26,Premium
C108379,Nithya Raj,user8379@mail.com,Delhi,Maharashtra,2021-08-29,Premium
C108380,Vijay Sharma,user8380@mail.com,Kolkata,West Bengal,2024-01-02,New
C108381,Meena Sharma,user8381@mail.com,Mumbai,Maharashtra,2021-07-11,Regular
C108382,Karthik Sharma,user8382@mail.com,CHENNAI,Telangana,2022-07-03,Premium
C108383,Meena Prakash,user8383@mail.com,delhi,Delhi,2024-01-01,Premium
C108384,Karthik Nair,user8384@mail.com,Jaipur,Uttar Pradesh,2023-01-27,VIP
C108385,Vijay Prakash,user8385@mail.com,delhi,West Bengal,2022-09-24,VIP
C108386,Priya Nair,user8386@mail.com,Chennai,Delhi,2022-04-14,Regular
C108387,Kavya Rao,user8387@mail.com,Jaipur,Rajasthan,2023-04-04,Premium
C108388,Meena Kumar,user8388@mail.com,Bangalore,Gujarat,2021-10-25,Premium
C108389,Manoj Iyer,user8389@mail.com,delhi,Rajasthan,2024-07-31,VIP
C108390,Anitha Rao,user8390@mail.com,Lucknow,Rajasthan,2023-06-20,Premium
C108391,Nithya Nair,user8391@mail.com,CHENNAI,West Bengal,2024-08-29,New
C108392,Lakshmi Pillai,user8392@mail.com,Pune,Maharashtra,2022-07-01,New
C108393,Meena Murthy,user8393@mail.com,Coimbatore,Gujarat,2023-12-03,VIP
C108394,Manoj Reddy,user8394@mail.com,Pune,Telangana,2021-08-06,VIP
C108395,Kavya Murthy,user8395@mail.com,Chennai,Karnataka,2024-02-24,VIP
C108396,Ganesh Devi,user8396@mail.com,delhi,Rajasthan,2023-08-10,Premium
C108397,Kavya Nair,user8397@mail.com,Ahmedabad,West Bengal,2022-01-24,VIP
C108398,Suresh Rao,user8398@mail.com,Mumbai,Gujarat,2021-08-26,Premium
C108399,Suresh Kumar,user8399@mail.com,Bangalore,Gujarat,2023-09-08,New
C108400,Karthik Kumar,user8400@mail.com,Jaipur,Rajasthan,2024-02-08,VIP
C108401,Priya Prakash,user8401@mail.com,Kolkata,Uttar Pradesh,2022-10-06,Premium
C108402,Priya Nair,user8402@mail.com,,Telangana,2021-10-04,VIP
C108403,Suresh Prakash,user8403@mail.com,,Gujarat,2024-04-28,New
C108404,Karthik Murthy,user8404@mail.com,chennai,Karnataka,2023-09-09,VIP
C108405,Ganesh Rao,user8405@mail.com,CHENNAI,Rajasthan,2023-06-04,VIP
C108406,Ganesh Sharma,user8406@mail.com,Chennai,Maharashtra,2022-08-19,Premium
C108407,Kavya Rao,user8407@mail.com,Lucknow,Gujarat,2021-11-29,New
C108408,Nithya Reddy,user8408@mail.com,Kolkata,West Bengal,2023-11-08,Regular
C108409,Deepa Raj,user8409@mail.com,CHENNAI,Karnataka,2022-06-03,New
C108410,Meena Rao,user8410@mail.com,Ahmedabad,Gujarat,2024-09-03,New
C108411,Ramesh Nair,user8411@mail.com,Ahmedabad,Maharashtra,2023-03-11,Premium
C108412,Divya Iyer,user8412@mail.com,Chennai,Maharashtra,2024-02-01,VIP
C108413,Anitha Reddy,user8413@mail.com,Pune,Maharashtra,2022-10-12,Premium
C108414,Ramesh Iyer,user8414@mail.com,delhi,Gujarat,2021-09-12,New
C108415,Karthik Kumar,user8415@mail.com,Kolkata,Uttar Pradesh,2024-04-24,Premium
C108416,Divya Murthy,user8416@mail.com,Hyderabad,Telangana,2021-11-10,Premium
C108417,Manoj Prakash,user8417@mail.com,Lucknow,Telangana,2023-04-05,Regular
C108418,Nithya Nair,user8418@mail.com,Coimbatore,Delhi,2021-05-15,Premium
C108419,Manoj Rao,user8419@mail.com,Pune,West Bengal,2023-09-26,New
C108420,Ganesh Nair,user8420@mail.com,Chennai,Maharashtra,2024-11-14,Regular
C108421,Suresh Iyer,user8421@mail.com,Lucknow,Rajasthan,2024-09-24,Premium
C108422,Deepa Gupta,user8422@mail.com,Mumbai,Maharashtra,2022-12-23,VIP
C108423,Ganesh Sharma,user8423@mail.com,delhi,Gujarat,2024-11-06,Regular
C108424,Anitha Kumar,user8424@mail.com,Ahmedabad,Uttar Pradesh,2024-01-11,VIP
C108425,Anitha Murthy,user8425@mail.com,Ahmedabad,Rajasthan,2023-03-28,Premium
C108426,Deepa Raj,,delhi,West Bengal,2024-05-14,VIP
C108427,Nithya Iyer,user8427@mail.com,Chennai,Rajasthan,2021-11-01,VIP
C108428,Suresh Kumar,user8428@mail.com,Hyderabad,Uttar Pradesh,2023-07-12,Regular
C108429,Suresh Devi,user8429@mail.com,chennai,Delhi,2024-12-08,New
C108430,Nithya Murthy,user8430@mail.com,Pune,Telangana,2024-12-28,Regular
C108431,Ramesh Rao,user8431@mail.com,Pune,Gujarat,2022-08-04,VIP
